fecha,estacion,comuna,mp25,estado_registro,nivel_calidad_aire,mes,dia_semana,mp25_dia_anterior,mp25_promedio_7d,temperatura_max,temperatura_min,temperatura_promedio,humedad_relativa,velocidad_viento,precipitacion,nivel_calidad_aire_dia_siguiente
2026-01-30,Puente Alto,Puente Alto,10.0,preliminar,buena,1,4,16.0,12.86,29.8,15.9,21.9,68,12.0,0.0,buena
2026-01-31,Puente Alto,Puente Alto,11.0,preliminar,buena,1,5,10.0,12.0,25.2,15.5,19.8,76,14.7,2.4,buena
2026-02-01,Puente Alto,Puente Alto,15.0,preliminar,buena,2,6,11.0,11.29,26.5,16.0,20.7,75,10.4,0.0,buena
2026-02-02,Puente Alto,Puente Alto,12.0,preliminar,buena,2,0,15.0,11.86,26.6,15.8,20.6,74,12.4,1.0,buena
2026-02-03,Puente Alto,Puente Alto,9.0,preliminar,buena,2,1,12.0,12.29,27.3,14.7,20.3,71,13.2,0.2,buena
2026-02-04,Puente Alto,Puente Alto,8.0,preliminar,buena,2,2,9.0,12.29,26.4,15.3,20.3,67,12.8,0.1,buena
2026-02-05,Puente Alto,Puente Alto,8.0,preliminar,buena,2,3,8.0,11.57,28.0,14.9,20.9,60,11.1,0.0,buena
2026-02-06,Puente Alto,Puente Alto,10.0,preliminar,buena,2,4,8.0,10.43,31.2,16.8,23.3,46,11.7,0.0,buena
2026-02-07,Puente Alto,Puente Alto,11.0,preliminar,buena,2,5,10.0,10.43,32.0,18.4,24.1,37,12.0,0.0,buena
2026-02-08,Puente Alto,Puente Alto,11.0,preliminar,buena,2,6,11.0,10.43,28.2,16.2,21.1,44,12.4,0.0,buena
2026-02-09,Puente Alto,Puente Alto,8.0,preliminar,buena,2,0,11.0,9.86,28.3,14.0,20.7,59,10.8,0.0,buena
2026-02-10,Puente Alto,Puente Alto,10.0,preliminar,buena,2,1,8.0,9.29,28.3,15.4,20.9,53,16.3,0.0,buena
2026-02-11,Puente Alto,Puente Alto,10.0,preliminar,buena,2,2,10.0,9.43,29.4,14.1,21.3,41,11.5,0.0,buena
2026-02-12,Puente Alto,Puente Alto,13.0,preliminar,buena,2,3,10.0,9.71,29.7,15.9,22.2,37,13.2,0.0,buena
2026-02-13,Puente Alto,Puente Alto,13.0,preliminar,buena,2,4,13.0,10.43,31.9,17.0,23.9,31,12.0,0.0,buena
2026-02-14,Puente Alto,Puente Alto,12.0,preliminar,buena,2,5,13.0,10.86,27.4,16.9,21.7,39,9.7,0.0,buena
2026-02-15,Puente Alto,Puente Alto,10.0,preliminar,buena,2,6,12.0,11.0,29.6,14.2,21.1,50,11.5,0.0,buena
2026-02-16,Puente Alto,Puente Alto,12.0,preliminar,buena,2,0,10.0,10.86,30.2,14.7,22.4,35,12.0,0.0,buena
2026-02-17,Puente Alto,Puente Alto,10.0,preliminar,buena,2,1,12.0,11.43,31.0,16.6,23.3,28,11.9,0.0,buena
2026-02-18,Puente Alto,Puente Alto,11.0,preliminar,buena,2,2,10.0,11.43,29.9,17.7,22.8,36,10.4,0.0,buena
2026-02-19,Puente Alto,Puente Alto,13.0,preliminar,buena,2,3,11.0,11.57,32.3,16.7,23.4,40,8.7,0.0,buena
2026-02-20,Puente Alto,Puente Alto,14.0,preliminar,buena,2,4,13.0,11.57,27.8,17.2,21.2,49,9.6,0.0,buena
2026-02-21,Puente Alto,Puente Alto,15.0,preliminar,buena,2,5,14.0,11.71,30.6,16.3,22.5,51,12.1,0.0,buena
2026-02-22,Puente Alto,Puente Alto,14.0,preliminar,buena,2,6,15.0,12.14,31.3,17.5,23.3,49,11.7,0.0,buena
2026-02-23,Puente Alto,Puente Alto,15.0,preliminar,buena,2,0,14.0,12.71,30.2,18.0,23.2,54,10.0,0.0,buena
2026-02-24,Puente Alto,Puente Alto,12.0,preliminar,buena,2,1,15.0,13.14,31.4,18.8,24.0,45,13.5,0.0,buena
2026-02-25,Puente Alto,Puente Alto,11.0,preliminar,buena,2,2,12.0,13.43,28.9,17.8,22.6,39,13.0,0.0,buena
2026-02-26,Puente Alto,Puente Alto,9.0,preliminar,buena,2,3,11.0,13.43,28.7,17.0,22.1,32,11.7,0.0,buena
2026-02-27,Puente Alto,Puente Alto,8.0,preliminar,buena,2,4,9.0,12.86,27.9,16.5,21.4,35,12.7,0.0,buena
2026-02-28,Puente Alto,Puente Alto,8.0,preliminar,buena,2,5,8.0,12.0,30.7,14.9,22.3,49,11.1,0.0,buena
2026-03-01,Puente Alto,Puente Alto,9.0,preliminar,buena,3,6,8.0,11.0,29.9,17.2,22.1,52,11.9,0.0,buena
2026-03-02,Puente Alto,Puente Alto,6.0,preliminar,buena,3,0,9.0,10.29,26.0,14.6,19.7,66,11.7,0.0,buena
2026-03-03,Puente Alto,Puente Alto,10.0,preliminar,buena,3,1,6.0,9.0,28.2,14.2,20.7,58,9.5,0.0,buena
2026-03-04,Puente Alto,Puente Alto,13.0,preliminar,buena,3,2,10.0,8.71,30.6,16.0,22.4,46,11.6,0.0,buena
2026-03-05,Puente Alto,Puente Alto,13.0,preliminar,buena,3,3,13.0,9.0,29.0,17.8,22.0,47,13.4,0.0,buena
2026-03-06,Puente Alto,Puente Alto,17.0,preliminar,buena,3,4,13.0,9.57,30.7,16.9,22.4,45,14.3,0.0,buena
2026-03-07,Puente Alto,Puente Alto,13.0,preliminar,buena,3,5,17.0,10.86,24.4,15.4,18.8,60,9.3,0.0,buena
2026-03-08,Puente Alto,Puente Alto,11.0,preliminar,buena,3,6,13.0,11.57,25.5,14.6,19.1,62,10.0,1.1,buena
2026-03-09,Puente Alto,Puente Alto,12.0,preliminar,buena,3,0,11.0,11.86,28.8,14.6,21.2,51,8.5,0.0,buena
2026-03-10,Puente Alto,Puente Alto,14.0,preliminar,buena,3,1,12.0,12.71,29.5,17.5,22.4,45,10.2,0.0,buena
2026-03-11,Puente Alto,Puente Alto,14.0,preliminar,buena,3,2,14.0,13.29,27.7,15.9,21.1,55,10.2,0.0,buena
2026-03-12,Puente Alto,Puente Alto,15.0,preliminar,buena,3,3,14.0,13.43,28.7,16.6,22.0,52,11.4,0.0,buena
2026-03-13,Puente Alto,Puente Alto,15.0,preliminar,buena,3,4,15.0,13.71,27.0,15.5,20.4,62,11.9,0.0,buena
2026-03-14,Puente Alto,Puente Alto,14.0,preliminar,buena,3,5,15.0,13.43,25.6,14.1,19.2,57,12.4,0.0,buena
2026-03-15,Puente Alto,Puente Alto,8.0,preliminar,buena,3,6,14.0,13.57,25.1,14.2,18.6,49,12.9,0.0,buena
2026-03-16,Puente Alto,Puente Alto,6.0,preliminar,buena,3,0,8.0,13.14,23.1,14.9,18.1,60,11.3,2.2,buena
2026-03-17,Puente Alto,Puente Alto,8.0,preliminar,buena,3,1,6.0,12.29,26.2,13.2,19.0,68,10.2,0.0,buena
2026-03-18,Puente Alto,Puente Alto,12.0,preliminar,buena,3,2,8.0,11.43,28.3,14.9,20.4,55,11.2,0.0,buena
2026-03-19,Puente Alto,Puente Alto,10.0,preliminar,buena,3,3,12.0,11.14,24.3,12.2,17.4,62,13.4,0.0,buena
2026-03-20,Puente Alto,Puente Alto,7.0,preliminar,buena,3,4,10.0,10.43,18.5,10.2,12.9,84,13.0,18.6,buena
2026-03-21,Puente Alto,Puente Alto,8.0,preliminar,buena,3,5,7.0,9.29,20.1,9.0,14.0,77,8.8,1.7,buena
2026-03-22,Puente Alto,Puente Alto,9.0,preliminar,buena,3,6,8.0,8.43,13.8,10.1,11.7,80,10.9,10.3,buena
2026-03-23,Puente Alto,Puente Alto,12.0,preliminar,buena,3,0,9.0,8.57,22.8,6.4,14.7,66,7.8,0.0,buena
2026-03-24,Puente Alto,Puente Alto,14.0,preliminar,buena,3,1,12.0,9.43,22.4,12.8,17.3,58,10.9,0.0,buena
2026-03-25,Puente Alto,Puente Alto,14.0,preliminar,buena,3,2,14.0,10.29,24.1,11.3,17.2,65,8.4,0.0,buena
2026-03-26,Puente Alto,Puente Alto,18.0,preliminar,buena,3,3,14.0,10.57,24.4,12.6,17.7,63,7.6,0.0,buena
2026-03-27,Puente Alto,Puente Alto,22.0,preliminar,buena,3,4,18.0,11.71,25.4,11.9,17.5,62,8.1,0.0,buena
2026-03-28,Puente Alto,Puente Alto,24.0,preliminar,buena,3,5,22.0,13.86,23.1,12.2,16.6,68,8.5,0.0,buena
2026-03-29,Puente Alto,Puente Alto,21.0,preliminar,buena,3,6,24.0,16.14,27.4,12.2,19.0,58,5.9,0.0,buena
2026-03-30,Puente Alto,Puente Alto,18.0,preliminar,buena,3,0,21.0,17.86,27.0,15.7,20.1,55,6.4,0.0,buena
2026-03-31,Puente Alto,Puente Alto,21.0,preliminar,buena,3,1,18.0,18.71,27.0,14.5,19.8,61,6.9,0.0,buena
2026-04-01,Puente Alto,Puente Alto,20.0,preliminar,buena,4,2,21.0,19.71,25.4,15.0,19.2,65,9.4,0.0,buena
2026-04-02,Puente Alto,Puente Alto,24.0,preliminar,buena,4,3,20.0,20.57,25.8,14.5,18.9,60,8.4,0.0,buena
2026-04-03,Puente Alto,Puente Alto,25.0,preliminar,buena,4,4,24.0,21.43,27.2,14.5,20.0,48,7.2,0.0,buena
2026-04-04,Puente Alto,Puente Alto,21.0,preliminar,buena,4,5,25.0,21.86,28.7,16.8,21.7,38,5.8,0.0,buena
2026-04-05,Puente Alto,Puente Alto,10.0,preliminar,buena,4,6,21.0,21.43,23.0,13.6,17.7,54,10.4,0.0,buena
2026-04-06,Puente Alto,Puente Alto,11.0,preliminar,buena,4,0,10.0,19.86,23.0,11.0,16.2,60,7.6,0.0,buena
2026-04-11,Puente Alto,Puente Alto,22.0,preliminar,buena,4,5,11.0,18.86,22.0,10.6,15.4,73,13.3,0.0,buena
2026-04-12,Puente Alto,Puente Alto,23.0,preliminar,buena,4,6,22.0,19.0,23.2,11.8,17.0,57,6.5,0.0,buena
2026-04-13,Puente Alto,Puente Alto,18.0,preliminar,buena,4,0,23.0,19.43,24.4,13.6,17.5,59,7.4,0.0,buena
2026-04-14,Puente Alto,Puente Alto,23.0,preliminar,buena,4,1,18.0,18.57,17.6,9.5,12.9,83,7.8,0.4,regular
2026-04-15,Puente Alto,Puente Alto,26.0,preliminar,regular,4,2,23.0,18.29,27.2,11.6,18.5,52,5.1,0.0,buena
2026-04-16,Puente Alto,Puente Alto,18.0,preliminar,buena,4,3,26.0,19.0,24.2,14.9,18.5,44,8.4,0.1,buena
2026-04-17,Puente Alto,Puente Alto,20.0,preliminar,buena,4,4,18.0,20.14,21.9,13.9,17.6,64,8.4,4.3,buena
2026-04-18,Puente Alto,Puente Alto,15.0,preliminar,buena,4,5,20.0,21.43,20.8,13.4,16.5,74,8.5,0.1,buena
2026-04-19,Puente Alto,Puente Alto,13.0,preliminar,buena,4,6,15.0,20.43,21.5,12.1,16.4,72,9.4,0.0,buena
2026-04-20,Puente Alto,Puente Alto,16.0,preliminar,buena,4,0,13.0,19.0,12.7,8.6,11.0,93,8.4,24.4,buena
2026-04-21,Puente Alto,Puente Alto,20.0,preliminar,buena,4,1,16.0,18.71,20.3,9.8,14.0,73,7.8,0.0,buena
2026-04-22,Puente Alto,Puente Alto,19.0,preliminar,buena,4,2,20.0,18.29,20.0,9.9,14.2,74,7.2,0.0,buena
2026-04-23,Puente Alto,Puente Alto,17.0,preliminar,buena,4,3,19.0,17.29,21.0,9.4,14.9,59,5.9,0.0,buena
2026-04-24,Puente Alto,Puente Alto,21.0,preliminar,buena,4,4,17.0,17.14,18.9,10.0,14.0,68,8.8,0.0,buena
2026-04-25,Puente Alto,Puente Alto,23.0,preliminar,buena,4,5,21.0,17.29,19.8,8.5,13.6,59,7.8,0.0,buena
2026-04-26,Puente Alto,Puente Alto,18.0,preliminar,buena,4,6,23.0,18.43,21.4,8.1,14.0,48,5.9,0.0,buena
2026-04-27,Puente Alto,Puente Alto,16.0,preliminar,buena,4,0,18.0,19.14,21.0,9.2,14.7,43,7.1,1.0,buena
2026-04-28,Puente Alto,Puente Alto,19.0,preliminar,buena,4,1,16.0,19.14,22.6,11.8,16.0,62,8.3,0.0,buena
2026-04-29,Puente Alto,Puente Alto,17.0,preliminar,buena,4,2,19.0,19.0,23.6,12.1,17.1,66,6.3,0.0,buena
2026-04-30,Puente Alto,Puente Alto,16.0,preliminar,buena,4,3,17.0,18.71,20.7,11.7,16.2,61,8.8,0.4,regular
2026-05-01,Puente Alto,Puente Alto,39.0,preliminar,regular,5,4,16.0,18.57,17.6,9.3,13.2,84,8.1,1.1,regular
2026-05-02,Puente Alto,Puente Alto,43.0,preliminar,regular,5,5,39.0,21.14,25.8,11.4,17.7,49,5.4,0.0,buena
2026-05-03,Puente Alto,Puente Alto,18.0,preliminar,buena,5,6,43.0,24.0,23.5,14.0,17.6,45,9.4,0.0,buena
2026-05-04,Puente Alto,Puente Alto,17.0,preliminar,buena,5,0,18.0,24.0,20.5,13.9,16.7,40,6.0,0.0,buena
2026-05-05,Puente Alto,Puente Alto,18.0,preliminar,buena,5,1,17.0,24.14,24.7,11.2,16.9,52,9.9,0.0,buena
2026-05-06,Puente Alto,Puente Alto,10.0,preliminar,buena,5,2,18.0,24.0,15.9,9.3,12.1,82,12.3,33.5,buena
2026-05-07,Puente Alto,Puente Alto,10.0,preliminar,buena,5,3,10.0,23.0,15.7,7.7,11.0,79,7.9,0.9,buena
2026-05-08,Puente Alto,Puente Alto,21.0,preliminar,buena,5,4,10.0,22.14,16.4,5.4,10.7,62,6.5,0.0,regular
2026-05-09,Puente Alto,Puente Alto,30.0,preliminar,regular,5,5,21.0,19.57,20.0,2.1,10.8,55,8.0,0.0,buena
2026-05-10,Puente Alto,Puente Alto,25.0,preliminar,buena,5,6,30.0,17.71,26.6,6.9,15.5,48,6.3,0.0,buena
2026-05-11,Puente Alto,Puente Alto,22.0,preliminar,buena,5,0,25.0,18.71,24.5,9.9,16.0,51,6.3,0.0,regular
2026-05-12,Puente Alto,Puente Alto,44.0,preliminar,regular,5,1,22.0,19.43,19.7,9.9,13.8,58,6.2,0.0,mala
2026-05-13,Puente Alto,Puente Alto,64.0,preliminar,mala,5,2,44.0,23.14,20.5,11.5,15.3,52,4.6,0.0,mala
2026-05-14,Puente Alto,Puente Alto,60.0,preliminar,mala,5,3,64.0,30.86,21.7,14.1,16.8,56,4.9,0.0,regular
2026-05-15,Puente Alto,Puente Alto,41.0,preliminar,regular,5,4,60.0,38.0,17.9,12.0,14.7,66,5.4,0.5,regular
2026-05-16,Puente Alto,Puente Alto,47.0,preliminar,regular,5,5,41.0,40.86,16.9,7.4,12.2,72,7.9,0.1,regular
2026-05-17,Puente Alto,Puente Alto,26.0,preliminar,regular,5,6,47.0,43.29,20.0,4.0,11.6,45,7.1,0.0,buena
2026-05-18,Puente Alto,Puente Alto,20.0,preliminar,buena,5,0,26.0,43.43,23.0,8.4,14.6,33,4.7,0.0,regular
2026-05-19,Puente Alto,Puente Alto,30.0,preliminar,regular,5,1,20.0,43.14,22.1,10.5,15.0,27,5.0,0.0,mala
2026-05-20,Puente Alto,Puente Alto,57.0,preliminar,mala,5,2,30.0,41.14,19.0,8.6,13.1,41,6.7,0.0,regular
2026-05-21,Puente Alto,Puente Alto,45.0,preliminar,regular,5,3,57.0,40.14,15.1,6.6,10.0,79,6.3,0.0,mala
2026-05-22,Puente Alto,Puente Alto,77.0,preliminar,mala,5,4,45.0,38.0,17.2,7.8,11.1,64,5.8,0.0,mala
2026-05-23,Puente Alto,Puente Alto,65.0,preliminar,mala,5,5,77.0,43.14,12.0,5.5,8.0,79,6.3,0.0,mala
2026-05-24,Puente Alto,Puente Alto,78.0,preliminar,mala,5,6,65.0,45.71,14.4,3.8,9.8,61,4.3,0.0,regular
2026-05-25,Puente Alto,Puente Alto,30.0,preliminar,regular,5,0,78.0,53.14,22.2,8.2,14.4,46,3.9,0.0,buena
2026-05-26,Puente Alto,Puente Alto,23.0,preliminar,buena,5,1,30.0,54.57,24.8,11.9,16.8,36,7.1,0.0,regular
2026-05-27,Puente Alto,Puente Alto,35.0,preliminar,regular,5,2,23.0,53.57,18.3,8.8,12.6,56,6.6,0.0,regular
2026-05-28,Puente Alto,Puente Alto,31.0,preliminar,regular,5,3,35.0,50.43,16.9,10.1,12.9,62,4.3,0.0,regular
2026-05-29,Puente Alto,Puente Alto,40.0,preliminar,regular,5,4,31.0,48.43,22.5,9.7,15.9,47,4.3,0.0,mala
2026-05-30,Puente Alto,Puente Alto,51.0,preliminar,mala,5,5,40.0,43.14,25.0,13.0,17.1,41,4.7,0.0,mala
2026-05-31,Puente Alto,Puente Alto,53.0,preliminar,mala,5,6,51.0,41.14,17.7,9.8,13.3,62,5.4,0.0,mala
2026-06-01,Puente Alto,Puente Alto,56.0,preliminar,mala,6,0,53.0,37.57,15.6,7.8,11.6,81,4.9,0.0,mala
2026-06-02,Puente Alto,Puente Alto,57.0,preliminar,mala,6,1,56.0,41.29,20.5,12.4,15.3,52,4.7,0.0,regular
2026-06-03,Puente Alto,Puente Alto,39.0,preliminar,regular,6,2,57.0,46.14,17.9,11.4,14.5,55,3.8,0.0,regular
2026-06-04,Puente Alto,Puente Alto,35.0,preliminar,regular,6,3,39.0,46.71,22.5,13.2,16.3,48,5.0,0.0,regular
2026-06-05,Puente Alto,Puente Alto,47.0,preliminar,regular,6,4,35.0,47.29,16.8,9.0,12.5,67,5.4,0.0,mala
2026-06-06,Puente Alto,Puente Alto,59.0,preliminar,mala,6,5,47.0,48.29,15.3,8.5,11.4,81,5.6,0.1,regular
2026-06-07,Puente Alto,Puente Alto,47.0,preliminar,regular,6,6,59.0,49.43,17.5,6.3,11.9,61,5.0,0.0,regular
2026-06-08,Puente Alto,Puente Alto,40.0,preliminar,regular,6,0,47.0,48.57,19.1,7.9,12.2,54,6.0,0.0,regular
2026-06-09,Puente Alto,Puente Alto,37.0,preliminar,regular,6,1,40.0,46.29,10.9,8.2,9.5,80,5.2,0.0,buena
2026-06-10,Puente Alto,Puente Alto,23.0,preliminar,buena,6,2,37.0,43.43,11.1,6.8,9.0,83,10.5,6.7,buena
2026-06-11,Puente Alto,Puente Alto,23.0,preliminar,buena,6,3,23.0,41.14,17.5,1.4,9.6,57,7.1,0.0,regular
2026-06-12,Puente Alto,Puente Alto,30.0,preliminar,regular,6,4,23.0,39.43,19.3,11.0,13.5,50,21.5,1.4,regular
2026-06-13,Puente Alto,Puente Alto,42.0,preliminar,regular,6,5,30.0,37.0,17.3,11.7,13.9,53,2.8,0.0,regular
2026-06-14,Puente Alto,Puente Alto,39.0,preliminar,regular,6,6,42.0,34.57,20.4,9.8,14.6,53,3.9,0.0,mala
2026-06-15,Puente Alto,Puente Alto,52.0,preliminar,mala,6,0,39.0,33.43,21.5,11.2,15.2,50,4.5,0.0,mala
2026-06-16,Puente Alto,Puente Alto,58.0,preliminar,mala,6,1,52.0,35.14,21.5,12.1,16.4,48,4.6,0.2,
